County_FIPS_x,County,state_FIPS,State,pop_Year,pop_Population,pop_merge_indicator,pov_poverty_rate_percent,pov_merge_indicator,minc_median_income_USD_2021,minc_merge_indicator,state_county,opioid_YEAR,opioid_State,opioid_County,opioid_morphine_equivalent_g,opioid_state_county_yr,opioid_merge_indicator,FIPS|YEAR,County_FIPS_y,mort_year,mort_overdose_deaths,mort_merge_indicator
12129,WAKULLA,12,FL,2021,"34,270",both,10.1,both,"71,962",both,FL|WAKULLA,2012,FL,WAKULLA,23073.973091272,FL|WAKULLA|2012,both,12129|2012,,,,left_only
12129,WAKULLA,12,FL,2021,"34,270",both,10.1,both,"71,962",both,FL|WAKULLA,2013,FL,WAKULLA,21484.378093154,FL|WAKULLA|2013,both,12129|2013,,,,left_only
12129,WAKULLA,12,FL,2021,"34,270",both,10.1,both,"71,962",both,FL|WAKULLA,2014,FL,WAKULLA,19815.2814887175,FL|WAKULLA|2014,both,12129|2014,,,,left_only
12129,WAKULLA,12,FL,2021,"34,270",both,10.1,both,"71,962",both,FL|WAKULLA,2015,FL,WAKULLA,18897.821488062,FL|WAKULLA|2015,both,12129|2015,,,,left_only
12131,WALTON,12,FL,2021,"80,021",both,12.4,both,"64,779",both,FL|WALTON,2006,FL,WALTON,44414.8447140995,FL|WALTON|2006,both,12131|2006,12131,2006.0,16.0,both
12131,WALTON,12,FL,2021,"80,021",both,12.4,both,"64,779",both,FL|WALTON,2007,FL,WALTON,50351.47651967575,FL|WALTON|2007,both,12131|2007,12131,2007.0,12.0,both
12131,WALTON,12,FL,2021,"80,021",both,12.4,both,"64,779",both,FL|WALTON,2008,FL,WALTON,54067.68764904965,FL|WALTON|2008,both,12131|2008,,,,left_only
12131,WALTON,12,FL,2021,"80,021",both,12.4,both,"64,779",both,FL|WALTON,2009,FL,WALTON,64381.1796277365,FL|WALTON|2009,both,12131|2009,,,,left_only
12131,WALTON,12,FL,2021,"80,021",both,12.4,both,"64,779",both,FL|WALTON,2010,FL,WALTON,72284.1892693395,FL|WALTON|2010,both,12131|2010,,,,left_only
12131,WALTON,12,FL,2021,"80,021",both,12.4,both,"64,779",both,FL|WALTON,2011,FL,WALTON,69764.403722079,FL|WALTON|2011,both,12131|2011,,,,left_only
12131,WALTON,12,FL,2021,"80,021",both,12.4,both,"64,779",both,FL|WALTON,2012,FL,WALTON,67698.3126428215,FL|WALTON|2012,both,12131|2012,,,,left_only
12131,WALTON,12,FL,2021,"80,021",both,12.4,both,"64,779",both,FL|WALTON,2013,FL,WALTON,66270.045952923,FL|WALTON|2013,both,12131|2013,,,,left_only
12131,WALTON,12,FL,2021,"80,021",both,12.4,both,"64,779",both,FL|WALTON,2014,FL,WALTON,65091.114040388,FL|WALTON|2014,both,12131|2014,,,,left_only
12131,WALTON,12,FL,2021,"80,021",both,12.4,both,"64,779",both,FL|WALTON,2015,FL,WALTON,58499.576433595,FL|WALTON|2015,both,12131|2015,,,,left_only
12133,WASHINGTON,12,FL,2021,"24,867",both,19.2,both,"47,930",both,FL|WASHINGTON,2006,FL,WASHINGTON,20566.02568105875,FL|WASHINGTON|2006,both,12133|2006,,,,left_only
12133,WASHINGTON,12,FL,2021,"24,867",both,19.2,both,"47,930",both,FL|WASHINGTON,2007,FL,WASHINGTON,23513.00827961425,FL|WASHINGTON|2007,both,12133|2007,,,,left_only
12133,WASHINGTON,12,FL,2021,"24,867",both,19.2,both,"47,930",both,FL|WASHINGTON,2008,FL,WASHINGTON,26351.515032625,FL|WASHINGTON|2008,both,12133|2008,,,,left_only
12133,WASHINGTON,12,FL,2021,"24,867",both,19.2,both,"47,930",both,FL|WASHINGTON,2009,FL,WASHINGTON,28462.42348663875,FL|WASHINGTON|2009,both,12133|2009,,,,left_only
12133,WASHINGTON,12,FL,2021,"24,867",both,19.2,both,"47,930",both,FL|WASHINGTON,2010,FL,WASHINGTON,28502.137510099,FL|WASHINGTON|2010,both,12133|2010,,,,left_only
12133,WASHINGTON,12,FL,2021,"24,867",both,19.2,both,"47,930",both,FL|WASHINGTON,2011,FL,WASHINGTON,30020.772032112,FL|WASHINGTON|2011,both,12133|2011,,,,left_only
12133,WASHINGTON,12,FL,2021,"24,867",both,19.2,both,"47,930",both,FL|WASHINGTON,2012,FL,WASHINGTON,32922.485720433,FL|WASHINGTON|2012,both,12133|2012,,,,left_only
12133,WASHINGTON,12,FL,2021,"24,867",both,19.2,both,"47,930",both,FL|WASHINGTON,2013,FL,WASHINGTON,30948.031756399,FL|WASHINGTON|2013,both,12133|2013,,,,left_only
12133,WASHINGTON,12,FL,2021,"24,867",both,19.2,both,"47,930",both,FL|WASHINGTON,2014,FL,WASHINGTON,29973.395935712,FL|WASHINGTON|2014,both,12133|2014,,,,left_only
12133,WASHINGTON,12,FL,2021,"24,867",both,19.2,both,"47,930",both,FL|WASHINGTON,2015,FL,WASHINGTON,26194.737986244,FL|WASHINGTON|2015,both,12133|2015,,,,left_only
13001,APPLING,13,GA,2021,"18,423",both,18.2,both,"46,530",both,GA|APPLING,2006,GA,APPLING,11565.15350408425,GA|APPLING|2006,both,13001|2006,,,,left_only
13001,APPLING,13,GA,2021,"18,423",both,18.2,both,"46,530",both,GA|APPLING,2007,GA,APPLING,16172.3895406995,GA|APPLING|2007,both,13001|2007,,,,left_only
13001,APPLING,13,GA,2021,"18,423",both,18.2,both,"46,530",both,GA|APPLING,2008,GA,APPLING,17990.66797589995,GA|APPLING|2008,both,13001|2008,,,,left_only
13001,APPLING,13,GA,2021,"18,423",both,18.2,both,"46,530",both,GA|APPLING,2009,GA,APPLING,21095.858421014,GA|APPLING|2009,both,13001|2009,,,,left_only
13001,APPLING,13,GA,2021,"18,423",both,18.2,both,"46,530",both,GA|APPLING,2010,GA,APPLING,25876.880083562,GA|APPLING|2010,both,13001|2010,,,,left_only
13001,APPLING,13,GA,2021,"18,423",both,18.2,both,"46,530",both,GA|APPLING,2011,GA,APPLING,28857.013507623247,GA|APPLING|2011,both,13001|2011,,,,left_only
13001,APPLING,13,GA,2021,"18,423",both,18.2,both,"46,530",both,GA|APPLING,2012,GA,APPLING,32701.07571298,GA|APPLING|2012,both,13001|2012,,,,left_only
13001,APPLING,13,GA,2021,"18,423",both,18.2,both,"46,530",both,GA|APPLING,2013,GA,APPLING,31001.751545938998,GA|APPLING|2013,both,13001|2013,,,,left_only
13001,APPLING,13,GA,2021,"18,423",both,18.2,both,"46,530",both,GA|APPLING,2014,GA,APPLING,31854.325700141,GA|APPLING|2014,both,13001|2014,,,,left_only
13001,APPLING,13,GA,2021,"18,423",both,18.2,both,"46,530",both,GA|APPLING,2015,GA,APPLING,30834.389401573,GA|APPLING|2015,both,13001|2015,,,,left_only
13003,ATKINSON,13,GA,2021,"8,348",both,23.8,both,"40,303",both,GA|ATKINSON,2006,GA,ATKINSON,2430.530033547,GA|ATKINSON|2006,both,13003|2006,,,,left_only
13003,ATKINSON,13,GA,2021,"8,348",both,23.8,both,"40,303",both,GA|ATKINSON,2007,GA,ATKINSON,3212.6444623377497,GA|ATKINSON|2007,both,13003|2007,,,,left_only
13003,ATKINSON,13,GA,2021,"8,348",both,23.8,both,"40,303",both,GA|ATKINSON,2008,GA,ATKINSON,3418.02884931275,GA|ATKINSON|2008,both,13003|2008,,,,left_only
13003,ATKINSON,13,GA,2021,"8,348",both,23.8,both,"40,303",both,GA|ATKINSON,2009,GA,ATKINSON,3190.2969819689997,GA|ATKINSON|2009,both,13003|2009,,,,left_only
13003,ATKINSON,13,GA,2021,"8,348",both,23.8,both,"40,303",both,GA|ATKINSON,2010,GA,ATKINSON,3682.53605568825,GA|ATKINSON|2010,both,13003|2010,,,,left_only
13003,ATKINSON,13,GA,2021,"8,348",both,23.8,both,"40,303",both,GA|ATKINSON,2011,GA,ATKINSON,3970.465974371,GA|ATKINSON|2011,both,13003|2011,,,,left_only
13003,ATKINSON,13,GA,2021,"8,348",both,23.8,both,"40,303",both,GA|ATKINSON,2012,GA,ATKINSON,4367.916484674,GA|ATKINSON|2012,both,13003|2012,,,,left_only
13003,ATKINSON,13,GA,2021,"8,348",both,23.8,both,"40,303",both,GA|ATKINSON,2013,GA,ATKINSON,5064.597664868,GA|ATKINSON|2013,both,13003|2013,,,,left_only
13003,ATKINSON,13,GA,2021,"8,348",both,23.8,both,"40,303",both,GA|ATKINSON,2014,GA,ATKINSON,5381.32347884,GA|ATKINSON|2014,both,13003|2014,,,,left_only
13003,ATKINSON,13,GA,2021,"8,348",both,23.8,both,"40,303",both,GA|ATKINSON,2015,GA,ATKINSON,5817.70417224,GA|ATKINSON|2015,both,13003|2015,,,,left_only
13005,BACON,13,GA,2021,"11,068",both,23.4,both,"43,154",both,GA|BACON,2006,GA,BACON,15944.66788537175,GA|BACON|2006,both,13005|2006,,,,left_only
13005,BACON,13,GA,2021,"11,068",both,23.4,both,"43,154",both,GA|BACON,2007,GA,BACON,22435.981133109,GA|BACON|2007,both,13005|2007,,,,left_only
13005,BACON,13,GA,2021,"11,068",both,23.4,both,"43,154",both,GA|BACON,2008,GA,BACON,22936.464601000298,GA|BACON|2008,both,13005|2008,,,,left_only
13005,BACON,13,GA,2021,"11,068",both,23.4,both,"43,154",both,GA|BACON,2009,GA,BACON,25582.368841278,GA|BACON|2009,both,13005|2009,,,,left_only
13005,BACON,13,GA,2021,"11,068",both,23.4,both,"43,154",both,GA|BACON,2010,GA,BACON,38734.636793541,GA|BACON|2010,both,13005|2010,,,,left_only
13005,BACON,13,GA,2021,"11,068",both,23.4,both,"43,154",both,GA|BACON,2011,GA,BACON,40297.5152774947,GA|BACON|2011,both,13005|2011,,,,left_only
13005,BACON,13,GA,2021,"11,068",both,23.4,both,"43,154",both,GA|BACON,2012,GA,BACON,30500.475951215,GA|BACON|2012,both,13005|2012,,,,left_only
13005,BACON,13,GA,2021,"11,068",both,23.4,both,"43,154",both,GA|BACON,2013,GA,BACON,22457.7772903125,GA|BACON|2013,both,13005|2013,,,,left_only
13005,BACON,13,GA,2021,"11,068",both,23.4,both,"43,154",both,GA|BACON,2014,GA,BACON,22160.122554837,GA|BACON|2014,both,13005|2014,,,,left_only
13005,BACON,13,GA,2021,"11,068",both,23.4,both,"43,154",both,GA|BACON,2015,GA,BACON,23084.845095561,GA|BACON|2015,both,13005|2015,,,,left_only
13007,BAKER,13,GA,2021,"2,824",both,25.9,both,"44,106",both,GA|BAKER,2006,GA,BAKER,26.506625338,GA|BAKER|2006,both,13007|2006,,,,left_only
13009,BALDWIN,13,GA,2021,"43,695",both,24.4,both,"44,685",both,GA|BALDWIN,2006,GA,BALDWIN,23006.3514782087,GA|BALDWIN|2006,both,13009|2006,,,,left_only
13009,BALDWIN,13,GA,2021,"43,695",both,24.4,both,"44,685",both,GA|BALDWIN,2007,GA,BALDWIN,26107.875167483,GA|BALDWIN|2007,both,13009|2007,,,,left_only
13009,BALDWIN,13,GA,2021,"43,695",both,24.4,both,"44,685",both,GA|BALDWIN,2008,GA,BALDWIN,29986.116638899948,GA|BALDWIN|2008,both,13009|2008,,,,left_only
13009,BALDWIN,13,GA,2021,"43,695",both,24.4,both,"44,685",both,GA|BALDWIN,2009,GA,BALDWIN,47600.28304602975,GA|BALDWIN|2009,both,13009|2009,,,,left_only
13009,BALDWIN,13,GA,2021,"43,695",both,24.4,both,"44,685",both,GA|BALDWIN,2010,GA,BALDWIN,34208.994657171,GA|BALDWIN|2010,both,13009|2010,,,,left_only
13009,BALDWIN,13,GA,2021,"43,695",both,24.4,both,"44,685",both,GA|BALDWIN,2011,GA,BALDWIN,39258.211552062,GA|BALDWIN|2011,both,13009|2011,,,,left_only
13009,BALDWIN,13,GA,2021,"43,695",both,24.4,both,"44,685",both,GA|BALDWIN,2012,GA,BALDWIN,44274.840211514,GA|BALDWIN|2012,both,13009|2012,,,,left_only
13009,BALDWIN,13,GA,2021,"43,695",both,24.4,both,"44,685",both,GA|BALDWIN,2013,GA,BALDWIN,44418.460947663,GA|BALDWIN|2013,both,13009|2013,,,,left_only
13009,BALDWIN,13,GA,2021,"43,695",both,24.4,both,"44,685",both,GA|BALDWIN,2014,GA,BALDWIN,42797.092130722,GA|BALDWIN|2014,both,13009|2014,,,,left_only
13009,BALDWIN,13,GA,2021,"43,695",both,24.4,both,"44,685",both,GA|BALDWIN,2015,GA,BALDWIN,40846.216033152,GA|BALDWIN|2015,both,13009|2015,,,,left_only
13011,BANKS,13,GA,2021,"18,538",both,12.8,both,"60,485",both,GA|BANKS,2006,GA,BANKS,6083.763803261,GA|BANKS|2006,both,13011|2006,,,,left_only
13011,BANKS,13,GA,2021,"18,538",both,12.8,both,"60,485",both,GA|BANKS,2007,GA,BANKS,7215.5156106149,GA|BANKS|2007,both,13011|2007,,,,left_only
13011,BANKS,13,GA,2021,"18,538",both,12.8,both,"60,485",both,GA|BANKS,2008,GA,BANKS,8106.23656402025,GA|BANKS|2008,both,13011|2008,,,,left_only
13011,BANKS,13,GA,2021,"18,538",both,12.8,both,"60,485",both,GA|BANKS,2009,GA,BANKS,9288.416597269,GA|BANKS|2009,both,13011|2009,,,,left_only
13011,BANKS,13,GA,2021,"18,538",both,12.8,both,"60,485",both,GA|BANKS,2010,GA,BANKS,11142.711955829749,GA|BANKS|2010,both,13011|2010,,,,left_only
13011,BANKS,13,GA,2021,"18,538",both,12.8,both,"60,485",both,GA|BANKS,2011,GA,BANKS,12517.301129545,GA|BANKS|2011,both,13011|2011,,,,left_only
13011,BANKS,13,GA,2021,"18,538",both,12.8,both,"60,485",both,GA|BANKS,2012,GA,BANKS,10363.663489508,GA|BANKS|2012,both,13011|2012,,,,left_only
13011,BANKS,13,GA,2021,"18,538",both,12.8,both,"60,485",both,GA|BANKS,2013,GA,BANKS,10226.92245792775,GA|BANKS|2013,both,13011|2013,,,,left_only
13011,BANKS,13,GA,2021,"18,538",both,12.8,both,"60,485",both,GA|BANKS,2014,GA,BANKS,11543.459761732,GA|BANKS|2014,both,13011|2014,,,,left_only
13011,BANKS,13,GA,2021,"18,538",both,12.8,both,"60,485",both,GA|BANKS,2015,GA,BANKS,12097.734699448,GA|BANKS|2015,both,13011|2015,,,,left_only
13013,BARROW,13,GA,2021,"86,727",both,9.6,both,"67,646",both,GA|BARROW,2006,GA,BARROW,42243.0344093385,GA|BARROW|2006,both,13013|2006,13013,2006.0,10.0,both
13013,BARROW,13,GA,2021,"86,727",both,9.6,both,"67,646",both,GA|BARROW,2007,GA,BARROW,53077.3524747005,GA|BARROW|2007,both,13013|2007,,,,left_only
13013,BARROW,13,GA,2021,"86,727",both,9.6,both,"67,646",both,GA|BARROW,2008,GA,BARROW,55182.235583369,GA|BARROW|2008,both,13013|2008,13013,2008.0,10.0,both
13013,BARROW,13,GA,2021,"86,727",both,9.6,both,"67,646",both,GA|BARROW,2009,GA,BARROW,68623.853516889,GA|BARROW|2009,both,13013|2009,,,,left_only
13013,BARROW,13,GA,2021,"86,727",both,9.6,both,"67,646",both,GA|BARROW,2010,GA,BARROW,80089.161925288,GA|BARROW|2010,both,13013|2010,13013,2010.0,12.0,both
13013,BARROW,13,GA,2021,"86,727",both,9.6,both,"67,646",both,GA|BARROW,2011,GA,BARROW,86851.81034404,GA|BARROW|2011,both,13013|2011,,,,left_only
13013,BARROW,13,GA,2021,"86,727",both,9.6,both,"67,646",both,GA|BARROW,2012,GA,BARROW,93406.8138811805,GA|BARROW|2012,both,13013|2012,13013,2012.0,10.0,both
13013,BARROW,13,GA,2021,"86,727",both,9.6,both,"67,646",both,GA|BARROW,2013,GA,BARROW,91730.609705015,GA|BARROW|2013,both,13013|2013,,,,left_only
13013,BARROW,13,GA,2021,"86,727",both,9.6,both,"67,646",both,GA|BARROW,2014,GA,BARROW,98372.3687909605,GA|BARROW|2014,both,13013|2014,13013,2014.0,11.0,both
13013,BARROW,13,GA,2021,"86,727",both,9.6,both,"67,646",both,GA|BARROW,2015,GA,BARROW,100745.076473211,GA|BARROW|2015,both,13013|2015,,,,left_only
13015,BARTOW,13,GA,2021,"110,936",both,11.6,both,"67,604",both,GA|BARTOW,2006,GA,BARTOW,113820.86045550175,GA|BARTOW|2006,both,13015|2006,,,,left_only
13015,BARTOW,13,GA,2021,"110,936",both,11.6,both,"67,604",both,GA|BARTOW,2007,GA,BARTOW,120580.7962551647,GA|BARTOW|2007,both,13015|2007,,,,left_only
13015,BARTOW,13,GA,2021,"110,936",both,11.6,both,"67,604",both,GA|BARTOW,2008,GA,BARTOW,119579.9367859347,GA|BARTOW|2008,both,13015|2008,13015,2008.0,14.0,both
13015,BARTOW,13,GA,2021,"110,936",both,11.6,both,"67,604",both,GA|BARTOW,2009,GA,BARTOW,129334.6055725205,GA|BARTOW|2009,both,13015|2009,,,,left_only
13015,BARTOW,13,GA,2021,"110,936",both,11.6,both,"67,604",both,GA|BARTOW,2010,GA,BARTOW,153106.800776204,GA|BARTOW|2010,both,13015|2010,13015,2010.0,20.0,both
13015,BARTOW,13,GA,2021,"110,936",both,11.6,both,"67,604",both,GA|BARTOW,2011,GA,BARTOW,155389.8571781075,GA|BARTOW|2011,both,13015|2011,13015,2011.0,17.0,both
13015,BARTOW,13,GA,2021,"110,936",both,11.6,both,"67,604",both,GA|BARTOW,2012,GA,BARTOW,153320.900502553,GA|BARTOW|2012,both,13015|2012,13015,2012.0,13.0,both
13015,BARTOW,13,GA,2021,"110,936",both,11.6,both,"67,604",both,GA|BARTOW,2013,GA,BARTOW,151591.5722987565,GA|BARTOW|2013,both,13015|2013,,,,left_only
13015,BARTOW,13,GA,2021,"110,936",both,11.6,both,"67,604",both,GA|BARTOW,2014,GA,BARTOW,140444.23720848,GA|BARTOW|2014,both,13015|2014,13015,2014.0,16.0,both
13015,BARTOW,13,GA,2021,"110,936",both,11.6,both,"67,604",both,GA|BARTOW,2015,GA,BARTOW,151016.3912931983,GA|BARTOW|2015,both,13015|2015,13015,2015.0,18.0,both
13017,BEN HILL,13,GA,2021,"17,128",both,22.1,both,"39,863",both,GA|BEN HILL,2006,GA,BEN HILL,8545.70720028625,GA|BEN HILL|2006,both,13017|2006,,,,left_only
13017,BEN HILL,13,GA,2021,"17,128",both,22.1,both,"39,863",both,GA|BEN HILL,2007,GA,BEN HILL,10054.929612416,GA|BEN HILL|2007,both,13017|2007,,,,left_only
13017,BEN HILL,13,GA,2021,"17,128",both,22.1,both,"39,863",both,GA|BEN HILL,2008,GA,BEN HILL,11387.4833768176,GA|BEN HILL|2008,both,13017|2008,,,,left_only
13017,BEN HILL,13,GA,2021,"17,128",both,22.1,both,"39,863",both,GA|BEN HILL,2009,GA,BEN HILL,12553.488918523999,GA|BEN HILL|2009,both,13017|2009,,,,left_only
13017,BEN HILL,13,GA,2021,"17,128",both,22.1,both,"39,863",both,GA|BEN HILL,2010,GA,BEN HILL,14454.85907584295,GA|BEN HILL|2010,both,13017|2010,,,,left_only
13017,BEN HILL,13,GA,2021,"17,128",both,22.1,both,"39,863",both,GA|BEN HILL,2011,GA,BEN HILL,18125.925303141,GA|BEN HILL|2011,both,13017|2011,,,,left_only
13017,BEN HILL,13,GA,2021,"17,128",both,22.1,both,"39,863",both,GA|BEN HILL,2012,GA,BEN HILL,19837.395735406,GA|BEN HILL|2012,both,13017|2012,,,,left_only
13017,BEN HILL,13,GA,2021,"17,128",both,22.1,both,"39,863",both,GA|BEN HILL,2013,GA,BEN HILL,19320.82615273,GA|BEN HILL|2013,both,13017|2013,,,,left_only
13017,BEN HILL,13,GA,2021,"17,128",both,22.1,both,"39,863",both,GA|BEN HILL,2014,GA,BEN HILL,21114.599593158,GA|BEN HILL|2014,both,13017|2014,,,,left_only
13017,BEN HILL,13,GA,2021,"17,128",both,22.1,both,"39,863",both,GA|BEN HILL,2015,GA,BEN HILL,23384.428890640498,GA|BEN HILL|2015,both,13017|2015,,,,left_only
13019,BERRIEN,13,GA,2021,"18,117",both,17.2,both,"46,404",both,GA|BERRIEN,2006,GA,BERRIEN,7396.4420753887,GA|BERRIEN|2006,both,13019|2006,,,,left_only
13019,BERRIEN,13,GA,2021,"18,117",both,17.2,both,"46,404",both,GA|BERRIEN,2007,GA,BERRIEN,7742.462202745,GA|BERRIEN|2007,both,13019|2007,,,,left_only
13019,BERRIEN,13,GA,2021,"18,117",both,17.2,both,"46,404",both,GA|BERRIEN,2008,GA,BERRIEN,8473.00659462375,GA|BERRIEN|2008,both,13019|2008,,,,left_only
13019,BERRIEN,13,GA,2021,"18,117",both,17.2,both,"46,404",both,GA|BERRIEN,2009,GA,BERRIEN,9061.37728020875,GA|BERRIEN|2009,both,13019|2009,,,,left_only
13019,BERRIEN,13,GA,2021,"18,117",both,17.2,both,"46,404",both,GA|BERRIEN,2010,GA,BERRIEN,10290.554947041,GA|BERRIEN|2010,both,13019|2010,,,,left_only
13019,BERRIEN,13,GA,2021,"18,117",both,17.2,both,"46,404",both,GA|BERRIEN,2011,GA,BERRIEN,12079.20738717825,GA|BERRIEN|2011,both,13019|2011,,,,left_only
13019,BERRIEN,13,GA,2021,"18,117",both,17.2,both,"46,404",both,GA|BERRIEN,2012,GA,BERRIEN,13530.2544431425,GA|BERRIEN|2012,both,13019|2012,,,,left_only
13019,BERRIEN,13,GA,2021,"18,117",both,17.2,both,"46,404",both,GA|BERRIEN,2013,GA,BERRIEN,11168.860016084,GA|BERRIEN|2013,both,13019|2013,,,,left_only
13019,BERRIEN,13,GA,2021,"18,117",both,17.2,both,"46,404",both,GA|BERRIEN,2014,GA,BERRIEN,12407.270054929999,GA|BERRIEN|2014,both,13019|2014,,,,left_only
13019,BERRIEN,13,GA,2021,"18,117",both,17.2,both,"46,404",both,GA|BERRIEN,2015,GA,BERRIEN,12573.003345652998,GA|BERRIEN|2015,both,13019|2015,,,,left_only
13021,BIBB,13,GA,2021,"155,980",both,24.5,both,"47,859",both,GA|BIBB,2006,GA,BIBB,206217.65102112474,GA|BIBB|2006,both,13021|2006,,,,left_only
13021,BIBB,13,GA,2021,"155,980",both,24.5,both,"47,859",both,GA|BIBB,2007,GA,BIBB,224416.24880281935,GA|BIBB|2007,both,13021|2007,13021,2007.0,12.0,both
13021,BIBB,13,GA,2021,"155,980",both,24.5,both,"47,859",both,GA|BIBB,2008,GA,BIBB,239710.62959568814,GA|BIBB|2008,both,13021|2008,13021,2008.0,14.0,both
13021,BIBB,13,GA,2021,"155,980",both,24.5,both,"47,859",both,GA|BIBB,2009,GA,BIBB,241038.27055408826,GA|BIBB|2009,both,13021|2009,13021,2009.0,12.0,both
13021,BIBB,13,GA,2021,"155,980",both,24.5,both,"47,859",both,GA|BIBB,2010,GA,BIBB,269516.1714751395,GA|BIBB|2010,both,13021|2010,13021,2010.0,12.0,both
13021,BIBB,13,GA,2021,"155,980",both,24.5,both,"47,859",both,GA|BIBB,2011,GA,BIBB,301108.887394525,GA|BIBB|2011,both,13021|2011,13021,2011.0,17.0,both
13021,BIBB,13,GA,2021,"155,980",both,24.5,both,"47,859",both,GA|BIBB,2012,GA,BIBB,294719.45716212,GA|BIBB|2012,both,13021|2012,13021,2012.0,10.0,both
13021,BIBB,13,GA,2021,"155,980",both,24.5,both,"47,859",both,GA|BIBB,2013,GA,BIBB,281432.0400456935,GA|BIBB|2013,both,13021|2013,13021,2013.0,14.0,both
13021,BIBB,13,GA,2021,"155,980",both,24.5,both,"47,859",both,GA|BIBB,2014,GA,BIBB,271052.601107264,GA|BIBB|2014,both,13021|2014,13021,2014.0,11.0,both
13021,BIBB,13,GA,2021,"155,980",both,24.5,both,"47,859",both,GA|BIBB,2015,GA,BIBB,264936.45641816896,GA|BIBB|2015,both,13021|2015,13021,2015.0,14.0,both
13023,BLECKLEY,13,GA,2021,"12,270",both,19.0,both,"51,770",both,GA|BLECKLEY,2006,GA,BLECKLEY,11556.79071629925,GA|BLECKLEY|2006,both,13023|2006,,,,left_only
13023,BLECKLEY,13,GA,2021,"12,270",both,19.0,both,"51,770",both,GA|BLECKLEY,2007,GA,BLECKLEY,13561.400099998,GA|BLECKLEY|2007,both,13023|2007,,,,left_only
13023,BLECKLEY,13,GA,2021,"12,270",both,19.0,both,"51,770",both,GA|BLECKLEY,2008,GA,BLECKLEY,12786.33550958525,GA|BLECKLEY|2008,both,13023|2008,,,,left_only
13023,BLECKLEY,13,GA,2021,"12,270",both,19.0,both,"51,770",both,GA|BLECKLEY,2009,GA,BLECKLEY,13752.72613815075,GA|BLECKLEY|2009,both,13023|2009,,,,left_only
13023,BLECKLEY,13,GA,2021,"12,270",both,19.0,both,"51,770",both,GA|BLECKLEY,2010,GA,BLECKLEY,17775.236590985,GA|BLECKLEY|2010,both,13023|2010,,,,left_only
13023,BLECKLEY,13,GA,2021,"12,270",both,19.0,both,"51,770",both,GA|BLECKLEY,2011,GA,BLECKLEY,22836.028724407,GA|BLECKLEY|2011,both,13023|2011,,,,left_only
13023,BLECKLEY,13,GA,2021,"12,270",both,19.0,both,"51,770",both,GA|BLECKLEY,2012,GA,BLECKLEY,25336.764045573,GA|BLECKLEY|2012,both,13023|2012,,,,left_only
13023,BLECKLEY,13,GA,2021,"12,270",both,19.0,both,"51,770",both,GA|BLECKLEY,2013,GA,BLECKLEY,23068.783802585,GA|BLECKLEY|2013,both,13023|2013,,,,left_only
13023,BLECKLEY,13,GA,2021,"12,270",both,19.0,both,"51,770",both,GA|BLECKLEY,2014,GA,BLECKLEY,23006.580436510998,GA|BLECKLEY|2014,both,13023|2014,,,,left_only
13023,BLECKLEY,13,GA,2021,"12,270",both,19.0,both,"51,770",both,GA|BLECKLEY,2015,GA,BLECKLEY,23400.724298396,GA|BLECKLEY|2015,both,13023|2015,,,,left_only
13025,BRANTLEY,13,GA,2021,"18,119",both,18.4,both,"48,076",both,GA|BRANTLEY,2006,GA,BRANTLEY,7422.053969701999,GA|BRANTLEY|2006,both,13025|2006,,,,left_only
13025,BRANTLEY,13,GA,2021,"18,119",both,18.4,both,"48,076",both,GA|BRANTLEY,2007,GA,BRANTLEY,8828.8970793055,GA|BRANTLEY|2007,both,13025|2007,,,,left_only
13025,BRANTLEY,13,GA,2021,"18,119",both,18.4,both,"48,076",both,GA|BRANTLEY,2008,GA,BRANTLEY,11651.5999608335,GA|BRANTLEY|2008,both,13025|2008,,,,left_only
13025,BRANTLEY,13,GA,2021,"18,119",both,18.4,both,"48,076",both,GA|BRANTLEY,2009,GA,BRANTLEY,14793.79814530025,GA|BRANTLEY|2009,both,13025|2009,,,,left_only
13025,BRANTLEY,13,GA,2021,"18,119",both,18.4,both,"48,076",both,GA|BRANTLEY,2010,GA,BRANTLEY,17881.94454113,GA|BRANTLEY|2010,both,13025|2010,,,,left_only
13025,BRANTLEY,13,GA,2021,"18,119",both,18.4,both,"48,076",both,GA|BRANTLEY,2011,GA,BRANTLEY,14784.24358207,GA|BRANTLEY|2011,both,13025|2011,,,,left_only
13025,BRANTLEY,13,GA,2021,"18,119",both,18.4,both,"48,076",both,GA|BRANTLEY,2012,GA,BRANTLEY,12931.613176396999,GA|BRANTLEY|2012,both,13025|2012,,,,left_only
13025,BRANTLEY,13,GA,2021,"18,119",both,18.4,both,"48,076",both,GA|BRANTLEY,2013,GA,BRANTLEY,12889.334400814,GA|BRANTLEY|2013,both,13025|2013,,,,left_only
13025,BRANTLEY,13,GA,2021,"18,119",both,18.4,both,"48,076",both,GA|BRANTLEY,2014,GA,BRANTLEY,14178.592730241,GA|BRANTLEY|2014,both,13025|2014,,,,left_only
13025,BRANTLEY,13,GA,2021,"18,119",both,18.4,both,"48,076",both,GA|BRANTLEY,2015,GA,BRANTLEY,13853.1379744835,GA|BRANTLEY|2015,both,13025|2015,,,,left_only
13027,BROOKS,13,GA,2021,"16,276",both,23.5,both,"40,936",both,GA|BROOKS,2006,GA,BROOKS,6734.388500391,GA|BROOKS|2006,both,13027|2006,,,,left_only
