County_FIPS_x,County,state_FIPS,State,pop_Year,pop_Population,pop_merge_indicator,pov_poverty_rate_percent,pov_merge_indicator,minc_median_income_USD_2021,minc_merge_indicator,state_county,opioid_YEAR,opioid_State,opioid_County,opioid_morphine_equivalent_g,opioid_state_county_yr,opioid_merge_indicator,FIPS|YEAR,County_FIPS_y,mort_year,mort_overdose_deaths,mort_merge_indicator,predicted_overdose_deaths_stochastic,_merge,pop_log_population,grams_morphine_per_cap,overdose_deaths_per_cap
01011,BULLOCK,01,AL,2021,10143,both,32.1,both,"32,027",both,AL|BULLOCK,2015,AL,BULLOCK,1672.611,AL|BULLOCK|2015,both,01011|2015,,,9.215978467417626,Random Forest Predicted Values,9.215978467417626,both,9.224539091375995,0.16490298728186928,0.0008873114463176575
01013,BUTLER,01,AL,2021,18890,both,22.7,both,"39,442",both,AL|BUTLER,2006,AL,BUTLER,3828.9245140875,AL|BUTLER|2006,both,01013|2006,,,10.036488488621123,Random Forest Predicted Values,10.036488488621123,both,9.846387960495555,0.20269584510786132,0.0005293806246691371
01013,BUTLER,01,AL,2021,18890,both,22.7,both,"39,442",both,AL|BUTLER,2007,AL,BUTLER,4784.119520225,AL|BUTLER|2007,both,01013|2007,,,10.316819169206989,Random Forest Predicted Values,10.316819169206989,both,9.846387960495555,0.2532620180108523,0.0005293806246691371
01013,BUTLER,01,AL,2021,18890,both,22.7,both,"39,442",both,AL|BUTLER,2008,AL,BUTLER,5867.2090625,AL|BUTLER|2008,both,01013|2008,,,11.958277687655757,Random Forest Predicted Values,11.958277687655757,both,9.846387960495555,0.31059867985706724,0.0005823186871360508
01013,BUTLER,01,AL,2021,18890,both,22.7,both,"39,442",both,AL|BUTLER,2009,AL,BUTLER,6637.6169325,AL|BUTLER|2009,both,01013|2009,,,11.18662318016829,Random Forest Predicted Values,11.18662318016829,both,9.846387960495555,0.3513825798041292,0.0005823186871360508
01013,BUTLER,01,AL,2021,18890,both,22.7,both,"39,442",both,AL|BUTLER,2010,AL,BUTLER,7285.3358625,AL|BUTLER|2010,both,01013|2010,,,8.908272071975203,Random Forest Predicted Values,8.908272071975203,both,9.846387960495555,0.3856715649814717,0.00042350449973530967
01013,BUTLER,01,AL,2021,18890,both,22.7,both,"39,442",both,AL|BUTLER,2011,AL,BUTLER,9103.77283545,AL|BUTLER|2011,both,01013|2011,,,11.16549681290047,Random Forest Predicted Values,11.16549681290047,both,9.846387960495555,0.48193609504764423,0.0005823186871360508
01013,BUTLER,01,AL,2021,18890,both,22.7,both,"39,442",both,AL|BUTLER,2012,AL,BUTLER,9418.3969020375,AL|BUTLER|2012,both,01013|2012,,,10.398533513729753,Random Forest Predicted Values,10.398533513729753,both,9.846387960495555,0.4985916835382478,0.0005293806246691371
01013,BUTLER,01,AL,2021,18890,both,22.7,both,"39,442",both,AL|BUTLER,2013,AL,BUTLER,8314.482241125,AL|BUTLER|2013,both,01013|2013,,,10.082908856669105,Random Forest Predicted Values,10.082908856669105,both,9.846387960495555,0.44015258026072,0.0005293806246691371
01013,BUTLER,01,AL,2021,18890,both,22.7,both,"39,442",both,AL|BUTLER,2014,AL,BUTLER,9207.120945225,AL|BUTLER|2014,both,01013|2014,,,11.476527906381397,Random Forest Predicted Values,11.476527906381397,both,9.846387960495555,0.48740714373875066,0.0005823186871360508
